dataset_name,year,title,variable_name,label,concept,predicateType,group,limit,attributes,decade
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_AREASN,Household-reason,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_DTCLWK,Indus.&Occ.-detailed class of worker,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_INDVCC,Geography-individual central city identifier,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_FAMTYP,Demographic-family type,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_OCCINT,Household-unit occupancy,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXFAMINC,Household-family income (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_HHWGT,Household-household weight,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WERNTF,Earnings-weekly earnings top code flag,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WKSLK,"Labor Force-# weeks looking for work, laid off",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXWANTJB,Labor Force-want regular job (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_FNLWGT,Weight-adults final weight,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WERNTP,Earnings-weekly earnings top code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_USLHRS,Earnings-hrs/week worked,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXOVRTIM,Labor Force-overtime worked (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXWHYABS,Labor Force-reason for absence (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_VET,Demographic-veteran status,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_NLFLJ,Labor Force-work for pay,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_FMEWGT,Weight-family earnings weight,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_TELHHD,Household-telephone in household,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PTREA,Labor Force-reasons,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_ARACE,Household-Race for Type A noninterviews,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_TELCNT,Household-number of contacts,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_IOELIG,Indus.&Occ.-I&O eligibility,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXHRS,Labor Force-total hours worked (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PAYABS,Labor Force-paid absences,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_HHNUM,Household-household number,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYABS,Labor Force-reason for absence,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_RCOW,Labor Force-class of worker recode,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYNL8,Labor Force-school/training,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYNL9,Labor Force-ill health,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYNLB,Labor Force-don't know,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXGRSWK,Earnings-weekly earnings (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYNLA,Labor Force-other,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_MJIND,Ind.&Occ.-major industry code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYNL2,Labor Force-couldn't find work,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYNL3,Labor Force-lacks schooling,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYNL1,Labor Force-no work available,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYNL6,Labor Force-child care,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYNL7,Labor Force-family responsibilities,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYNL4,Labor Force-age,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYNL5,Labor Force-personal handicap,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_MAJACT,Labor Force-activities last week,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_HERNTF,Earnings-hourly earnings top code flag,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_MSTIND,Household-master segment tape index,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXPRSCNT,Household-number of contacts (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXWHYLFT,Labor Force-reason for leaving (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXANYWK,Labor Force-work (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXUSLFT,Labor Force-hours usually worked/week (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXENRCHK,School Enrollment-interviewer check (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXIND,Indus.&Occ.-industry (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_YEAR,"Household-year of survey, last digit",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_SPOUSE,Demographic-line number,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_LKWK,Labor Force-looking for work,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_DSCWK,Labor Force-discouraged worker flag,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_UNMEM,Earnings-labor union membership or similar association,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_HERNTP,Earnings-hourly earnings top code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PTHRS,Labor Force-part-time hours,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_FERNTF,Earnings-family earnings top code flag,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_NAGWS,Indus.&Occ.-non-agricultural wage and salary workers,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_HHTYPE,Household-type of household,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_LIVQRT,Household-living quarters,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PARENT,Demographic-line number,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_FERNTP,Earnings-family earnings top coded,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXTELHHD,Household-telephone in household (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXLOSTIM,"Labor Force-lost time, time off from work (allocation flag)",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_TELINT,Household-telephone interview acceptable,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXTELCNT,Household-number of contacts (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_RESPNM,Household-line no. hhld resp.,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXRRP,Demographic-relationship to ref person (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HG_REG,Geography-region,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PFHHAG,Demographic-age,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_DTIND,Indus.&Occ.-detailed industry code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_HRLYWK,Earnings-hourly wage,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_VETWGT,Weight-veteran's weight,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_UNCOV,Earnings-union/employee association contract covering,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXUNMEM,Earnings-labor union membership (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_FTABS,Labor Force-hours worked/week,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_FAMWGT,Weight-family weight,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXINTEND,Labor Force-intend to look for work (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXSTATUS,"Household-status change, replacement (allocation flag)",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_INTRV1,Household-interviewer code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_INTRV2,Household-interviewer code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHENLJ,Labor Force-last work full-time job lasting 2+ weeks,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_INTRV3,Household-interviewer code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXFTREAS,Labor Force-hours usually worked/week (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_MIS,Household-month in sample,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_NLFREA,Labor Force-current activity/reason,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_HGA,"Demographic-highest dgree, grade completed",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_HGC,Grade Completed?,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_TYPERP,Household-type of reference person,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXFTPT,School Enrollment-f/t or p/t student (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXSEASON,Household-seasonal status (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_TYPEBC,Household-type B/C,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_FARM,Household-farm/nonfarm,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXLFSR,Labor Force-labor force status recode (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,for,Census API FIPS 'for' clause,Census API Geography Specification,fips-for,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,in,Census API FIPS 'in' clause,Census API Geography Specification,fips-in,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,ucgid,Uniform Census Geography Identifier clause,Census API Geography Specification,ucgid,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,HG_FIPS,Geography-FIPS state code,,,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXWHYNL,Labor Force-reasons not looking for work (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_UNTYPE,Labor Force-reason,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,H_TENURE,Household-tenure,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXWHYNA,Labor Force-why not (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_ENRLW,School Enrollment-enrolled/attending an inst. of educ.,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,HXLIVQRT,Household-living quarters (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_PFFTPT,Labor Force-full-time/part-time status,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXMAJACT,Labor Force-activities last week (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_AGE,Demographic-age,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXHSCOL,School Enrollment-institution (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXPARENT,Demographic-parent's line number (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXHGC,Allocation Flag for A_HGC,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_OCC,Indus.&Occ.-(main job)occupation code,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_FAMNUM,Demographic-family number,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_CLSWKR,Indus.&Occ.-class of worker,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXHGA,"Demographic-highest deg., grade completed (allocation flag)",,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_HRSCHK,Labor Force-interviewer check,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_CHKWJ,Indus.&Occ.-interviewer check item,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,HG_CMSA,Geography-CMSA code,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_EXPLF,Labor Force-employment status,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_FTLF,Labor Force-f/t labor force,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_HRS1,Labor Force-total hours worked,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXUSLHRS,Earnings-hours/week worked (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_RACE,Demographic-race,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_MJOCC,Indus.&Occ.-major occupation code,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_OVRTIM,Labor Force-overtime worked,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXFTABS,Labor Force-hours worked/week (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXPAYABS,Labor Force-paid absences (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,H_ID,Household-unique household identifier,,string,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXCLSWKR,Indus.&Occ.-class of worker (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,HXTELAVL,Household-telephone available (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXVET,Demographic-veteran status (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,HXHHNUM,Household-household number (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_USLFT,Labor Force-hours usually worked/week,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_WKSCH,Labor Force-time worked/lost,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_HSCOL,School Enrollment-institution,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_PFREL,Demographic-primary family relationship,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXRACE,Demographic-race (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_ANYWK,Labor Force-work,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,A_EMP,Labor Force-employed persons,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,H_TIMINT,Household-time of interview,,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,AXWKSLK,Labor Force-number of weeks laid off (allocation flag),,int,N/A,0,,1980s
cps/basic/oct,1989,Oct 1989 Current Population Survey: Basic Monthly,H_TYPINT,Household-type interview,,int,N/A,0,,1980s
